frame,tempo_segundos,angulo_cotovelo_esquerdo,angulo_cotovelo_direito
560,18.666666666666668,105.7067505838759,108.78485267459095
561,18.7,105.84982200546963,110.5233479431161
562,18.733333333333334,106.73154029290109,111.99750751458171
563,18.766666666666666,107.51929909675899,113.51599794998971
564,18.8,109.52681962085806,114.98907910706811
565,18.833333333333332,109.84104310070255,116.4175047779399
566,18.866666666666667,111.01546471455713,114.07754118316387
567,18.9,112.39268818339694,113.46443096536208
568,18.933333333333334,113.19920176685744,115.05436914816252
569,18.966666666666665,114.64678482279194,116.49007108044806
570,19.0,116.24560925767705,118.76844571830328
571,19.033333333333335,117.64756001632628,120.97871719353593
572,19.066666666666666,116.75738421333466,118.62233493133004
573,19.1,115.03678029908615,119.33046999990208
574,19.133333333333333,116.02429506660407,120.1476507326529
575,19.166666666666668,116.902645607619,121.26455719976101
576,19.2,115.91633195948522,120.3407303853432
577,19.233333333333334,119.6394383050982,120.64267436950192
578,19.266666666666666,120.17294410025892,119.89927607396943
579,19.3,121.35333272485943,119.83519603434736
580,19.333333333333332,122.03781498316383,120.40018580378157
581,19.366666666666667,122.86338568444971,120.4656985828121
582,19.4,123.49579080766519,120.76711109120973
583,19.433333333333334,122.72999096633191,121.08236309290152
584,19.466666666666665,121.53348536837086,121.97882803027872
585,19.5,121.3785432293368,122.62937024248912
586,19.533333333333335,120.98189539682312,121.89044385776697
587,19.566666666666666,119.41077371272198,122.1975052985783
588,19.6,118.99795920414618,122.40577725031585
589,19.633333333333333,119.61972407639931,122.53918495390646
590,19.666666666666668,119.74684879601448,122.20274302833079
591,19.7,119.80198539787807,122.30615586180903
592,19.733333333333334,119.70249955176493,122.34176119940815
593,19.766666666666666,120.19020376950293,122.67581692129001
594,19.8,119.8169714519204,122.04375306099402
595,19.833333333333332,118.80580203328654,122.03348184379894
596,19.866666666666667,118.87759464194937,122.02356017006255
597,19.9,118.77654872490902,121.95515026248401
598,19.933333333333334,118.73455067060603,121.3837803299239
599,19.966666666666665,118.54792356556246,121.4620930405518
600,20.0,118.63894280440248,121.31300830609447
601,20.033333333333335,118.595068182684,121.87503715175924
602,20.066666666666666,118.44599149298124,121.6948239844236
603,20.1,118.3679437216518,121.48864500817328
604,20.133333333333333,119.22708021374989,122.23452873218052
605,20.166666666666668,118.23728069862739,121.91656199662444
606,20.2,117.80198673205618,121.10260853380987
607,20.233333333333334,117.61889435933315,120.96554186302258
608,20.266666666666666,115.66087092167642,121.54816172609188
609,20.3,112.81098018219907,121.4724348143752
610,20.333333333333332,114.0325608790226,122.06631976079136
611,20.366666666666667,111.83488749024484,122.02102360698852
612,20.4,109.05011548111563,122.0959184268492
613,20.433333333333334,107.72389782422808,119.84496548863413
614,20.466666666666665,106.35278923561086,120.30637825185843
615,20.5,105.80714363413175,119.61611343143167
616,20.533333333333335,104.7850252000582,119.86354505245743
617,20.566666666666666,103.01781964138262,116.61901070524434
618,20.6,102.28911045307768,114.26160991707599
619,20.633333333333333,101.33955583610573,112.03745744936859
620,20.666666666666668,97.88635693587584,108.40757150452126
621,20.7,96.14594486208101,108.78685399296157
622,20.733333333333334,95.48485783721372,107.5784260656889
623,20.766666666666666,95.86598354609932,107.46680294261128
624,20.8,94.65211355056458,107.1731965592894
625,20.833333333333332,95.3340541498455,106.64422394983693
626,20.866666666666667,94.81717756527279,105.53139167011845
627,20.9,94.81449738750791,105.43095523601758
628,20.933333333333334,94.47669288017998,105.80341750208632
629,20.966666666666665,93.34033112440227,104.3229818517148
630,21.0,92.68854286189493,103.1003443652988
631,21.033333333333335,91.50793486456372,100.36182360761559
632,21.066666666666666,89.72649732285922,97.85258095945102
633,21.1,86.09483860660674,95.02901656111106
634,21.133333333333333,84.66640357898144,93.46790992166905
635,21.166666666666668,83.73440680101567,92.03465125639596
636,21.2,83.77977216528954,90.50930989960995
637,21.233333333333334,84.20973735811572,88.73675448315726
638,21.266666666666666,83.4770307699557,87.45239256614006
639,21.3,83.53330107893413,86.53228851547712
640,21.333333333333332,83.29023648764458,87.2830095312919
641,21.366666666666667,81.64884186090917,86.32723066451176
642,21.4,82.06480758441245,85.55199904524682
643,21.433333333333334,81.03424698760699,85.07548400542208
644,21.466666666666665,80.15660049379865,85.49406623537374
645,21.5,79.22838533177233,84.6801380927437
646,21.533333333333335,77.32103102339164,84.88864653218481
647,21.566666666666666,77.2240260286804,85.2590640039523
648,21.6,76.74091910948823,84.68618309117137
649,21.633333333333333,76.31934973073804,83.41349639284894
650,21.666666666666668,76.04894839620083,83.02088435170124
651,21.7,75.71904312350527,82.25002886285895
652,21.733333333333334,75.09503120266811,82.38919073177568
653,21.766666666666666,75.24983082976239,83.0602077663599
654,21.8,75.33202379262835,84.04052799996016
655,21.833333333333332,75.37511439761461,85.09208787700126
656,21.866666666666667,75.09575698527719,86.18047713395039
657,21.9,74.70912350010012,87.19371622074603
658,21.933333333333334,74.28576849233971,87.68549552683457
659,21.966666666666665,74.17042540610387,87.5255010465022
660,22.0,73.9811911041153,87.49142058253575
661,22.033333333333335,74.053003528406,87.6418664226626
662,22.066666666666666,74.06138323609217,87.91735310435519
663,22.1,74.07273027973727,87.76114028614673
664,22.133333333333333,73.9674388553375,87.92375729900078
665,22.166666666666668,74.03206605125239,87.70582793517931
666,22.2,74.0196919873153,87.95606430639143
667,22.233333333333334,74.2530923150561,87.93051989868296
668,22.266666666666666,74.70965783564338,88.16759124630516
669,22.3,74.73585874948863,88.23997535913345
670,22.333333333333332,74.69145640365996,88.70955154512941
671,22.366666666666667,74.83745217326229,88.7658651073625
672,22.4,75.65924846930574,88.89118668476023
673,22.433333333333334,76.03136569301002,90.15717526804367
674,22.466666666666665,76.88555557648128,91.2126875217962
675,22.5,77.4188950595674,92.06508264979975
676,22.533333333333335,77.74017395780533,93.08681769626973
677,22.566666666666666,78.02237099743299,94.48873689723841
678,22.6,77.53040754214133,96.99835724417083
679,22.633333333333333,78.88673673974542,98.19313411216879
680,22.666666666666668,80.00843296277723,102.05382975204554
681,22.7,87.61245275713598,111.4302477625742
682,22.733333333333334,93.84942184773682,119.26264175405066
683,22.766666666666666,108.04727127153382,130.22966889131675
684,22.8,119.35151709933643,147.1420719573276
685,22.833333333333332,133.11148501798655,153.15687473595324
686,22.866666666666667,149.02144241691252,162.06751504336944
687,22.9,158.86503191330945,169.68355190674194
688,22.933333333333334,167.46854299278917,177.39902966510903
689,22.966666666666665,174.13515551478747,179.80639966489628
690,23.0,177.4295839545646,177.88329795421834
691,23.033333333333335,179.2382570706648,176.4036536814925
692,23.066666666666666,176.8067556177862,174.61155828764984
693,23.1,176.22058269402166,172.44251217974278
694,23.133333333333333,173.6086420914663,170.04389980569124
695,23.166666666666668,173.610688257817,168.3587192733163
696,23.2,174.7694356794954,168.06001164573541
697,23.233333333333334,174.18361771946576,166.98044427099066
698,23.266666666666666,174.7823657870546,169.69672397478337
699,23.3,175.2431878911471,169.86557225489796
700,23.333333333333332,174.8977326418418,170.1757980316971
701,23.366666666666667,175.5171000319813,170.31105217005162
702,23.4,175.3741169706799,170.98547324505898
703,23.433333333333334,174.95210186248545,172.638058765372
704,23.466666666666665,175.13504884681845,172.11422530989523
705,23.5,175.01015910361343,173.48561400806202
706,23.533333333333335,174.82730438995415,174.07120725440177
707,23.566666666666666,174.8967027382391,174.44524853848955
708,23.6,174.9875474246637,173.99361692726245
709,23.633333333333333,175.0244809274397,174.16948387048694
710,23.666666666666668,174.9508841627924,174.35535350752608
711,23.7,174.92567587296674,174.34548085472755
712,23.733333333333334,174.93028357977,174.16445711717338
713,23.766666666666666,174.76466896158922,174.4892941426689
714,23.8,174.63917579974014,175.94102475745834
715,23.833333333333332,174.40590857195886,175.9677931637568
716,23.866666666666667,173.80777584145477,176.55886617218908
717,23.9,173.9690355311808,176.65721023942888
718,23.933333333333334,173.82725196798125,176.63314872381676
719,23.966666666666665,173.65472098632287,177.17445578668259
720,24.0,173.56018948031124,177.0246720282657
721,24.033333333333335,173.52957905428383,176.75752027203487
722,24.066666666666666,173.4423471054711,176.60078049804898
723,24.1,173.43654792507158,176.3067507426634
724,24.133333333333333,173.53823548930296,176.3948127781073
