frame,tempo_segundos,angulo_cotovelo_esquerdo_filtrado,angulo_cotovelo_direito_filtrado
559,18.633333333333333,105.50243873584577,108.72245671348078
560,18.666666666666668,105.91706917211816,109.78573264157116
561,18.7,106.35555744370156,110.92296059689734
562,18.733333333333334,106.92312288827446,112.03447186779309
563,18.766666666666666,107.6941676492467,113.01616367348852
564,18.8,108.69630794633122,113.80516913700072
565,18.833333333333332,109.9055196745359,114.41253460051368
566,18.866666666666667,111.24974432509045,114.92277975320908
567,18.9,112.61879335546102,115.45596144256605
568,18.933333333333334,113.88162654324297,116.1098815727743
569,18.966666666666665,114.91330770333882,116.91349368138492
570,19.0,115.63001156536652,117.81594258318243
571,19.033333333333335,116.02257828949429,118.71309869362744
572,19.066666666666666,116.17280385597617,119.49212657440725
573,19.1,116.23892854911531,120.06963488814559
574,19.133333333333333,116.40975235670156,120.41050487690104
575,19.166666666666668,116.84309524303342,120.52926102175273
576,19.2,117.61264439772529,120.48146311076445
577,19.233333333333334,118.68303320239954,120.3495206271073
578,19.266666666666666,119.9205025174517,120.22412371872004
579,19.3,121.13273703981828,120.18357094495757
580,19.333333333333332,122.122410359298,120.27598710797378
581,19.366666666666667,122.73761815109893,120.50984553670759
582,19.4,122.90677695188951,120.85558596000295
583,19.433333333333334,122.65133269794117,121.25740182753896
584,19.466666666666665,122.07497457500398,121.65132324993883
585,19.5,121.33353044201893,121.983885011281
586,19.533333333333335,120.59442985313726,122.22515945974507
587,19.566666666666666,119.99648496321785,122.37189230451848
588,19.6,119.61974292515629,122.44092184803209
589,19.633333333333333,119.47272096610489,122.45729141969096
590,19.666666666666668,119.50022507394495,122.44271496139804
591,19.7,119.60863862047376,122.40854889005703
592,19.733333333333334,119.69948400723179,122.35505413966665
593,19.766666666666666,119.69981869629838,122.27635177356031
594,19.8,119.58036976913232,122.16824437559886
595,19.833333333333332,119.35742203252633,122.03491700661512
596,19.866666666666667,119.08043360850094,121.89130684133342
597,19.9,118.81209530178567,121.7600119546913
598,19.933333333333334,118.60868952686624,121.66373747510778
599,19.966666666666665,118.50578210113119,121.61606376726316
600,20.0,118.51023803947093,121.61461692268846
601,20.033333333333335,118.59735943694915,121.64050594616018
602,20.066666666666666,118.71227183584577,121.66537375485596
603,20.1,118.77610578490683,121.66365780314021
604,20.133333333333333,118.69802785036474,121.62483469521834
605,20.166666666666668,118.3925523776558,121.5598212228797
606,20.2,117.79858594607828,121.49756368558292
607,20.233333333333334,116.89461363063243,121.47205407463846
608,20.266666666666666,115.70493076260041,121.50500391446332
609,20.3,114.29478426483367,121.59171845735243
610,20.333333333333332,112.75620776198926,121.69526569632748
611,20.366666666666667,111.18847258959214,121.74899551809634
612,20.4,109.67633738871024,121.66415731167339
613,20.433333333333334,108.26901048124567,121.34028812363782
614,20.466666666666665,106.96578357145808,120.67989964324458
615,20.5,105.71683011184547,119.61093597116391
616,20.533333333333335,104.44388034292908,118.11581914067762
617,20.566666666666666,103.07610260263868,116.25640164876633
618,20.6,101.58786478295785,114.17879886405636
619,20.633333333333333,100.02216373341008,112.08827792540036
620,20.666666666666668,98.48762170995607,110.19941936043632
621,20.7,97.12719371082345,108.68017189517613
622,20.733333333333334,96.06964751439178,107.6112172363316
623,20.766666666666666,95.3832427102683,106.97312922220227
624,20.8,95.0489649589841,106.65992473662727
625,20.833333333333332,94.9604912060817,106.5080329199084
626,20.866666666666667,94.9477880979352,106.32914925898004
627,20.9,94.81593718702361,105.94127803237626
628,20.933333333333334,94.38975769313642,105.19767419772585
629,20.966666666666665,93.55540738235705,104.0131642683672
630,21.0,92.29075987256275,102.38256182074961
631,21.033333333333335,90.67675573324524,100.38295334834339
632,21.066666666666666,88.88335651513634,98.15536504811251
633,21.1,87.12874474194297,95.87019260109219
634,21.133333333333333,85.62022932586359,93.68861008502982
635,21.166666666666668,84.49587556441314,91.73338585601643
636,21.2,83.78890541320811,90.07636692151927
637,21.233333333333334,83.42785228929462,88.74109294928785
638,21.266666666666666,83.26924996821256,87.71381008244286
639,21.3,83.1466337843073,86.95669394389476
640,21.333333333333332,82.91660791536793,86.42005647649252
641,21.366666666666667,82.4888004588445,86.0516064683214
642,21.4,81.83605020684725,85.80060032087948
643,21.433333333333334,80.98850336428589,85.61631078635816
644,21.466666666666665,80.01775108707923,85.44445456775946
645,21.5,79.01599725689734,85.22825374094563
646,21.533333333333335,78.0740202568022,84.91897071863329
647,21.566666666666666,77.26213099289717,84.4945912050744
648,21.6,76.6186980668899,83.97844425613239
649,21.633333333333333,76.14867778614901,83.44618084155215
650,21.666666666666668,75.83043003423137,83.01280817713716
651,21.7,75.62608645625491,82.80073878382021
652,21.733333333333334,75.49113487610197,82.89983162387873
653,21.766666666666666,75.38179717860264,83.33520174927364
654,21.8,75.26130560769096,84.05575304021222
655,21.833333333333332,75.10611042571071,84.94783455707889
656,21.866666666666667,74.91081724782062,85.86844923933533
657,21.9,74.68892492039495,86.68535761054471
658,21.933333333333334,74.46738562059663,87.30969201093944
659,21.966666666666665,74.27616206207206,87.71060230688177
660,22.0,74.136886226961,87.90938889152845
661,22.033333333333335,74.05538955190974,87.9591381414988
662,22.066666666666666,74.02108062534943,87.9208493879799
663,22.1,74.01320706663665,87.84611818404075
664,22.133333333333333,74.01153739879996,87.77108478213995
665,22.166666666666668,74.00779570445248,87.7203130039641
666,22.2,74.01413202228288,87.71539145298806
667,22.233333333333334,74.06533973739394,87.78201314282967
668,22.266666666666666,74.21211687306565,87.95055758193605
669,22.3,74.50403425104136,88.24820248896592
670,22.333333333333332,74.96423465961776,88.6848134333097
671,22.366666666666667,75.56351274311379,89.23936308092189
672,22.4,76.20697021572597,89.85683209009194
673,22.433333333333334,76.74752332640192,90.4652631044111
674,22.466666666666665,77.03401187360595,91.01679499159277
675,22.5,76.98837662776735,91.54523471327877
676,22.533333333333335,76.69096145911479,92.2203005124501
677,22.566666666666666,76.44189469570043,93.37182087386766
678,22.6,76.76588076200088,95.46083897233129
679,22.633333333333333,78.3409424354145,98.98970742609447
680,22.666666666666668,81.85644335479392,104.36670370057914
681,22.7,87.83337666726844,111.76398668476993
682,22.733333333333334,96.45843270768594,121.01827365010512
683,22.766666666666666,107.48386960610718,131.6130294298372
684,22.8,120.22713738625416,142.75261386494512
685,22.833333333333332,133.67515337589617,153.50603167740297
686,22.866666666666667,146.6687178446525,162.97687964351803
687,22.9,158.1211495817968,170.45660649275115
688,22.933333333333334,167.2170350593726,175.53389292249616
689,22.966666666666665,173.54460907411584,178.1469053929703
690,23.0,177.1356854589588,178.57118920504087
691,23.033333333333335,178.41132972310194,177.3438407070117
692,23.066666666666666,178.05213947782602,175.14062629171275
693,23.1,176.82734672469925,172.63787966803346
694,23.133333333333333,175.42611829488766,170.39355951713304
695,23.166666666666668,174.3333923422962,168.77165955289018
696,23.2,173.7780144623586,167.91954184631462
697,23.233333333333334,173.75612002452877,167.79480684671987
698,23.266666666666666,174.10814000396252,168.22804290277546
699,23.3,174.61476626238525,169.00016437677687
700,23.333333333333332,175.07964739172536,169.91025652672516
701,23.366666666666667,175.37951764485499,170.81536135157845
702,23.4,175.47766553369726,171.63714123521905
703,23.433333333333334,175.408239508944,172.34483722797708
704,23.466666666666665,175.24470108659202,172.93099978764204
705,23.5,175.0661527924437,173.39398647551673
706,23.533333333333335,174.9317773063641,173.73334408758072
707,23.566666666666666,174.86825536251928,173.9558596611276
708,23.6,174.8699472184592,174.08455493546296
709,23.633333333333333,174.90820388635777,174.16228642018427
710,23.666666666666668,174.9447520133475,174.2456670228429
711,23.7,174.94448279516783,174.39067039228345
712,23.733333333333334,174.88458037703413,174.63538580273172
713,23.766666666666666,174.7587659697967,174.98694679366764
714,23.8,174.57676222241543,175.41849062228144
715,23.833333333333332,174.35989257471127,175.87789454938914
716,23.866666666666667,174.13441171137296,176.30447942598545
717,23.9,173.92476276239643,176.64642215039092
718,23.933333333333334,173.74891944018484,176.87252231260695
719,23.966666666666665,173.61683352350863,176.9757745081669
720,24.0,173.5313381978309,176.96974644033932
721,24.033333333333335,173.4899036033396,176.880461731479
722,24.066666666666666,173.48594537084733,176.7369530641685
723,24.1,173.5093827457618,176.56380243790755
724,24.133333333333333,173.5469841247621,176.37847247084275
